,row_doc,col_feature,tfidf_value
38767,4251,2799,0.632337020644
38779,4252,1003,0.143996228302
38778,4252,1098,0.530121155173
38777,4252,5919,0.20012843802
38776,4252,6228,0.250786473219
38775,4252,6241,0.329487439082
38774,4252,7412,0.341893883225
38773,4252,7419,0.202553254388
38772,4252,7433,0.455685666162
38771,4252,7644,0.348081532276
38791,4253,1952,0.200291524204
38790,4253,1954,0.201168708263
38789,4253,1962,0.38465324554
38788,4253,4657,0.163545685555
38787,4253,4682,0.38465324554
38786,4253,4683,0.38465324554
38785,4253,6576,0.143675005502
38784,4253,6586,0.354962754207
38783,4253,6587,0.354962754207
38782,4253,6736,0.165813914969
38781,4253,9477,0.260846123425
38780,4253,9489,0.283933674499
38798,4254,1003,0.163446731085
38797,4254,1708,0.323997237892
38796,4254,3200,0.257149887713
38795,4254,4290,0.532897396756
38794,4254,7367,0.581539679993
38793,4254,8009,0.342274941201
38792,4254,10516,0.250728380794
38814,4255,417,0.228866116094
38813,4255,1003,0.190524133424
38812,4255,3319,0.21298142839
38811,4255,5903,0.220157427073
38810,4255,6228,0.331820326462
38809,4255,6241,0.435951063062
38808,4255,6469,0.178935189052
38807,4255,6576,0.137189713846
38806,4255,6956,0.142201048067
38805,4255,7348,0.217447771405
38804,4255,7419,0.268002042272
38803,4255,7446,0.189625228041
38802,4255,8092,0.167735038788
38801,4255,8111,0.245798074895
38800,4255,8230,0.350706663952
38799,4255,9077,0.282239617907
38817,4256,7381,0.459906451335
38816,4256,10063,0.448469903163
38815,4256,10124,0.766394677681
38830,4257,2492,0.13155934951
38829,4257,5991,0.305675235544
38828,4257,6446,0.14417820026
38827,4257,7041,0.242857469915
38826,4257,7111,0.269598591647
38825,4257,7175,0.242958116771
38824,4257,7966,0.620859672803
38823,4257,9067,0.195172229776
38822,4257,9117,0.179308137164
38821,4257,9240,0.311007528023
38820,4257,10928,0.285696284082
38819,4257,10985,0.14322245227
38818,4257,11017,0.152330482779
38837,4258,2135,0.225533230787
38836,4258,2520,0.353107271292
38835,4258,3200,0.253784743025
38834,4258,3215,0.298630517946
38833,4258,10332,0.455862645571
38832,4258,10336,0.573929467978
38831,4258,10695,0.365591779025
38840,4259,2400,0.538670076743
38839,4259,3373,0.60027312072
38838,4259,6469,0.591190941205
38850,4260,860,0.462830580482
38849,4260,3268,0.27794312501
38848,4260,3859,0.241794642135
38847,4260,5903,0.328436770197
38846,4260,6569,0.317731422385
38845,4260,6576,0.204663304431
38844,4260,8238,0.318436828813
38843,4260,8239,0.421052652003
38842,4260,8576,0.302319098397
38841,4260,10160,0.171101140082
38891,4261,1003,0.0624257610206
38890,4261,1117,0.0611256650561
38889,4261,1379,0.0732845766353
38888,4261,1722,0.121455943885
38887,4261,1731,0.0764258448288
38886,4261,1807,0.0719528588396
38885,4261,1931,0.0987752416567
38884,4261,2098,0.0613700719724
38883,4261,2666,0.089486186046
38882,4261,2717,0.518563801953
38881,4261,2798,0.0598924945385
38880,4261,3268,0.488361413434
38879,4261,3615,0.0581030036964
38878,4261,3859,0.053105816698
38877,4261,4457,0.0780359317271
38876,4261,6228,0.217443701533
38875,4261,6446,0.122905083228
38874,4261,6455,0.0604181020801
38873,4261,6490,0.0663989180322
38872,4261,6576,0.0449505904429
38871,4261,6601,0.089486186046
38870,4261,7381,0.0471783569191
38869,4261,7385,0.0823750912152
38868,4261,7406,0.0831875384114
38867,4261,7419,0.21952903214
38866,4261,7446,0.186393696532
38865,4261,7799,0.0610451766793
38864,4261,8325,0.074763381236
38863,4261,8398,0.0714202877881
38862,4261,8566,0.0823750912152
38861,4261,8801,0.299529402318
38860,4261,8917,0.14821906171
38859,4261,9822,0.129854517745
38858,4261,10032,0.135835333697
38857,4261,10063,0.0460051671323
38856,4261,10160,0.150317074056
38855,4261,10216,0.0831875384114
38854,4261,10234,0.0974979637779
38853,4261,10446,0.101765649633
38852,4261,10666,0.114910011655
38851,4261,10861,0.0646094271901
38895,4262,2492,0.685099059535
38894,4262,2520,0.417394295586
38893,4262,4391,0.381162624784
38892,4262,9165,0.45949573894
38906,4263,121,0.321608926998
38905,4263,1003,0.296184753313
38904,4263,1198,0.2549835142
38903,4263,3373,0.282442200323
38902,4263,3739,0.319139351473
38901,4263,3741,0.374442484622
38900,4263,4028,0.276598782995
38899,4263,6455,0.286659231184
38898,4263,6956,0.221062715709
38897,4263,7343,0.322241604625
38896,4263,7896,0.332575139463
38914,4264,1003,0.133663907735
38913,4264,2130,0.363899826354
38912,4264,7302,0.280382780323
38911,4264,7381,0.202033373505
38910,4264,7419,0.188019226789
38909,4264,8681,0.719880829957
38908,4264,10695,0.302938984479
38907,4264,11103,0.291422753638
38924,4265,512,0.433658938089
38923,4265,1119,0.279574067321
38922,4265,2445,0.202575299615
38921,4265,3795,0.335706017831
38920,4265,7041,0.202103138746
38919,4265,7184,0.371978969824
38918,4265,8069,0.433658938089
38917,4265,9693,0.223009031791
38916,4265,10160,0.146743765986
38915,4265,10175,0.376167669388
38929,4266,2492,0.423487495256
38928,4266,4007,0.55969662489
38927,4266,6576,0.339479868075
38926,4266,9693,0.431310209046
38925,4266,10405,0.454007656537
38971,4267,2551,0.074472215176
38970,4267,2592,0.16904399997
38969,4267,2593,0.16904399997
38968,4267,3503,0.0989098724669
38967,4267,3543,0.16904399997
38966,4267,3544,0.16904399997
38965,4267,3602,0.16904399997
38964,4267,3603,0.16904399997
38963,4267,3944,0.16904399997
38962,4267,3945,0.16904399997
38961,4267,3946,0.16904399997
38960,4267,5716,0.16904399997
38959,4267,5717,0.16904399997
38958,4267,5718,0.16904399997
38957,4267,6029,0.16904399997
38956,4267,6030,0.16904399997
38955,4267,6880,0.085303128424
38954,4267,6881,0.16904399997
38953,4267,6882,0.16904399997
38952,4267,7041,0.0727005842784
38951,4267,7211,0.16904399997
38950,4267,7212,0.16904399997
38949,4267,7381,0.0662703085644
38948,4267,7386,0.16904399997
38947,4267,8611,0.0844424322537
38946,4267,8650,0.16904399997
38945,4267,8651,0.16904399997
38944,4267,8874,0.16904399997
38943,4267,9211,0.108077661235
38942,4267,9217,0.16904399997
38941,4267,9218,0.16904399997
38940,4267,9223,0.16904399997
38939,4267,9224,0.16904399997
38938,4267,9225,0.16904399997
38937,4267,10063,0.0646223569558
38936,4267,10110,0.122267000409
38935,4267,10123,0.16904399997
38934,4267,10276,0.16904399997
38933,4267,10277,0.16904399997
38932,4267,10915,0.123904941675
38931,4267,10916,0.16904399997
38930,4267,10917,0.16904399997
38984,4268,287,0.25209497615
38983,4268,293,0.33119858118
38982,4268,294,0.353820203431
38981,4268,2445,0.360733575052
38980,4268,2470,0.316035936263
38979,4268,2611,0.172367051642
38978,4268,6469,0.203840757957
38977,4268,6476,0.250800622516
38976,4268,6477,0.273342529206
38975,4268,8801,0.173567987568
38974,4268,8804,0.250800622516
38973,4268,8807,0.353820203431
38972,4268,9513,0.210868159633
38986,4269,8009,0.736455624037
38985,4269,8400,0.676485856337
38997,4270,1952,0.296933895577
38996,4270,1954,0.298234328438
38995,4270,2400,0.253132386395
38994,4270,2428,0.318129244187
38993,4270,3319,0.330672905995
38992,4270,4657,0.242457875887
38991,4270,6455,0.286292588219
38990,4270,6576,0.212999422967
38989,4270,7419,0.208048689504
38988,4270,7425,0.438202501249
38987,4270,10160,0.35614048359
39009,4272,1339,0.313017222804
39008,4272,1352,0.316564373145
39007,4272,2135,0.161646296782
39006,4272,2428,0.248677988587
39005,4272,4457,0.289048951632
39004,4272,4734,0.285977519482
39003,4272,4735,0.314759120253
39002,4272,5106,0.326730159633
39001,4272,5112,0.400275503126
39000,4272,5476,0.305121413038
38999,4272,8398,0.264544279199
38998,4272,10160,0.139195469659
39014,4273,5813,0.518015260476
39013,4273,5819,0.714643023585
39012,4273,5991,0.25813705595
39011,4273,7419,0.347961983045
39010,4273,10063,0.182299910741
39015,4274,434,1.0
39029,4275,149,0.262007011845
39028,4275,1003,0.192475393066
39027,4275,2428,0.207000758705
39026,4275,2611,0.305713206277
39025,4275,3571,0.219148397336
39024,4275,4028,0.179747468035
39023,4275,6630,0.158239125775
39022,4275,7343,0.209408414237
39021,4275,8092,0.169452903113
39020,4275,8100,0.256489530799
39019,4275,8557,0.425707439556
39018,4275,8560,0.47446165831
39017,4275,8724,0.252786780626
39016,4275,11103,0.209823691397
39049,4276,449,0.241902451837
39048,4276,450,0.241902451837
39047,4276,451,0.241902451837
39046,4276,468,0.241902451837
39045,4276,469,0.241902451837
39044,4276,470,0.241902451837
39043,4276,1442,0.179875779654
39042,4276,1447,0.241902451837
39041,4276,1448,0.241902451837
39040,4276,2551,0.106569954852
39039,4276,3373,0.119659566114
39038,4276,3405,0.241902451837
39037,4276,3406,0.241902451837
39036,4276,3469,0.241902451837
39035,4276,3470,0.241902451837
39034,4276,3471,0.241902451837
39033,4276,5865,0.130509990721
39032,4276,10377,0.217219557371
39031,4276,10379,0.241902451837
39030,4276,10380,0.241902451837
39059,4277,2125,0.330959330818
39058,4277,2135,0.215535000785
39057,4277,3200,0.242534080659
39056,4277,3215,0.285391774397
39055,4277,6228,0.268482303525
39054,4277,6241,0.352736515219
39053,4277,7419,0.216845684006
39052,4277,10063,0.227214182957
39051,4277,10106,0.432711419547
39050,4277,10107,0.470474265946
39063,4278,3200,0.335163319598
39062,4278,3229,0.683793239128
39061,4278,8009,0.446113379743
39060,4278,8221,0.470186354261
39066,4279,5919,0.383326449707
39065,4279,7446,0.549018797929
39064,4279,8681,0.742724169847
39069,4280,6736,0.432951711389
39068,4280,7580,0.694260700804
39067,4280,8756,0.574939035832
39075,4281,2098,0.299908053886
39074,4281,2105,0.489602655876
39073,4281,2106,0.542710794593
39072,4281,7419,0.214562319008
39071,4281,7434,0.422694313964
39070,4281,7899,0.388718304444
39093,4282,2271,0.157026835778
39092,4282,2317,0.240622590476
39091,4282,2318,0.25200090982
39090,4282,2551,0.111018823407
39089,4282,2574,0.25200090982
39088,4282,2575,0.25200090982
39087,4282,4637,0.25200090982
39086,4282,4638,0.25200090982
39085,4282,4639,0.25200090982
39084,4282,5410,0.314053671557
39083,4282,5416,0.216845388834
39082,4282,5420,0.25200090982
39081,4282,5425,0.25200090982
39080,4282,7982,0.201719859689
39079,4282,7987,0.25200090982
39078,4282,7988,0.25200090982
39077,4282,10032,0.142220200842
39076,4282,10042,0.25200090982
39097,4283,1003,0.336023748335
39096,4283,2611,0.533714444492
39095,4283,2615,0.60667996099
39094,4283,6576,0.483917717416
39106,4284,1003,0.305527520248
39105,4284,1575,0.367013331395
39104,4284,1722,0.297218109541
39103,4284,1807,0.35215555528
39102,4284,2428,0.328584488068
39101,4284,7343,0.332406301405
39100,4284,7381,0.230902854257
39099,4284,7385,0.403164606048
39098,4284,10315,0.353952633144
39110,4285,1003,0.305114415311
39109,4285,6956,0.455455052943
39108,4285,6959,0.70514116433
39107,4285,10063,0.449713049272
39121,4286,1865,0.216158170653
39120,4286,1881,0.41845256592
39119,4286,2135,0.199221275312
39118,4286,3200,0.224176809704
39117,4286,3215,0.263790628213
39116,4286,5006,0.271754952645
39115,4286,6630,0.234287565645
39114,4286,6701,0.31066325494
39113,4286,7381,0.430744302812
39112,4286,8801,0.227895077317
39111,4286,8825,0.394858639151
39133,4287,2112,0.5106554028
39132,4287,6880,0.199418364608
39131,4287,6915,0.260168518722
39130,4287,7041,0.169956622819
39129,4287,7055,0.316334457245
39128,4287,7539,0.249336922995
39127,4287,8009,0.214639223122
39126,4287,10708,0.230700649095
39125,4287,10928,0.399872201678
39124,4287,10985,0.200460000741
39123,4287,11017,0.213207972681
39122,4287,11025,0.30955073717
39136,4288,7676,0.47412601453
39135,4288,8400,0.504127919726
39134,4288,8404,0.721844555912
39143,4289,3859,0.257555731091
39142,4289,5410,0.363684235439
39141,4289,7478,0.370654582925
39140,4289,8224,0.524096621012
39139,4289,8380,0.390590299981
39138,4289,9165,0.364795276059
39137,4289,9879,0.322025400243
39144,4290,2400,1.0
39147,4291,860,0.818440616496
39146,4291,2135,0.351365154766
39145,4291,7676,0.454639951265
39148,4292,10405,1.0
39151,4293,6092,0.773453139355
39150,4293,8830,0.49361587894
39149,4293,10063,0.39763501516
39241,4294,1408,0.112833045867
39240,4294,1409,0.112833045867
39239,4294,1997,0.112833045867
39238,4294,1998,0.112833045867
39237,4294,2001,0.112833045867
39236,4294,2002,0.112833045867
39235,4294,2551,0.04970851892
39234,4294,2555,0.112833045867
39233,4294,2556,0.112833045867
39232,4294,2633,0.164290427799
39231,4294,2634,0.112833045867
39230,4294,2635,0.112833045867
39229,4294,2641,0.112833045867
39228,4294,2773,0.15678936219
39227,4294,2778,0.107738419704
39226,4294,2779,0.112833045867
39225,4294,2786,0.104123724916
39224,4294,2787,0.104123724916
39223,4294,3974,0.112833045867
39222,4294,3975,0.112833045867
39221,4294,4225,0.112833045867
39220,4294,4226,0.112833045867
39219,4294,4239,0.112833045867
39218,4294,4240,0.112833045867
39217,4294,4241,0.112833045867
39216,4294,4706,0.112833045867
39215,4294,4707,0.112833045867
39214,4294,4791,0.104123724916
39213,4294,4792,0.112833045867
39212,4294,4976,0.112833045867
39211,4294,5146,0.112833045867
39210,4294,5180,0.0593617226414
39209,4294,5189,0.0990290987525
39208,4294,5410,0.0703085404591
39207,4294,5432,0.112833045867
39206,4294,5433,0.112833045867
39205,4294,6326,0.112833045867
39204,4294,6327,0.112833045867
39203,4294,6670,0.112833045867
39202,4294,6711,0.112833045867
39201,4294,6712,0.112833045867
39200,4294,6713,0.112833045867
39199,4294,6733,0.107738419704
39198,4294,6734,0.112833045867
39197,4294,6735,0.112833045867
39196,4294,6736,0.0486393636087
39195,4294,6803,0.112833045867
39194,4294,6804,0.112833045867
39193,4294,6880,0.0569379084962
39192,4294,6903,0.0776091194277
39191,4294,7041,0.0485259953736
39190,4294,7062,0.112833045867
39189,4294,7063,0.112833045867
39188,4294,7297,0.112833045867
39187,4294,7298,0.112833045867
39186,4294,7596,0.112833045867
39185,4294,7597,0.112833045867
39184,4294,7598,0.0672935856949
39183,4294,7602,0.0751919869599
39182,4294,7605,0.112833045867
39181,4294,7839,0.0839013079113
39180,4294,7841,0.0970922117779
39179,4294,7842,0.112833045867
39178,4294,8245,0.0839013079113
39177,4294,8246,0.112833045867
39176,4294,8247,0.112833045867
39175,4294,9055,0.112833045867
39174,4294,9056,0.112833045867
39173,4294,9513,0.113729287199
39172,4294,9527,0.112833045867
39171,4294,9528,0.112833045867
39170,4294,9534,0.112833045867
39169,4294,9569,0.101754364355
39168,4294,9576,0.112833045867
39167,4294,9577,0.112833045867
39166,4294,9584,0.0914130665425
39165,4294,9630,0.0707418556109
39164,4294,9636,0.104123724916
39163,4294,9637,0.112833045867
39162,4294,9822,0.0608751158051
39161,4294,9831,0.112833045867
39160,4294,9832,0.112833045867
39159,4294,10063,0.0431339613814
39158,4294,10126,0.0832882646632
39157,4294,10128,0.0852251516377
39156,4294,10160,0.0352339273578
39155,4294,10210,0.112833045867
39154,4294,10899,0.0679822453848
39153,4294,10902,0.112833045867
39152,4294,10903,0.112833045867
39248,4295,5919,0.238854031691
39247,4295,6228,0.299314584247
39246,4295,6446,0.338361457507
39245,4295,6455,0.332665770084
39244,4295,9568,0.492716420542
39243,4295,10160,0.413827507617
39242,4295,10215,0.462797864686
39252,4296,1003,0.311949183601
39251,4296,1080,0.763818638671
39250,4296,6576,0.224623613101
39249,4296,6736,0.51847181843
39258,4297,2256,0.468039494763
39257,4297,6433,0.579135040548
39256,4297,6469,0.37943155974
39255,4297,7419,0.284148784405
39254,4297,7446,0.402099757027
39253,4297,10160,0.243204813572
39261,4298,4657,0.652633678696
39260,4298,10063,0.586790162557
39259,4298,10160,0.479318877739
39263,4299,2704,0.743551223884
39262,4299,7516,0.668678979377
39271,4300,2135,0.225354109831
39270,4300,4113,0.431767915559
39269,4300,4153,0.415880760285
39268,4300,6569,0.360356273755
39267,4300,6570,0.410752293665
39266,4300,6576,0.232119647486
39265,4300,9348,0.425375438811
39264,4300,10063,0.237565359477
39276,4301,222,0.482970217528
39275,4301,2551,0.344516181681
39274,4301,4028,0.378828763086
39273,4301,5813,0.424741062735
39272,4301,8384,0.569326064243
39283,4302,1617,0.497578275183
39282,4302,1631,0.444400376696
39281,4302,2492,0.309416919292
39280,4302,2948,0.420335943504
39279,4302,5865,0.358268939999
39278,4302,6455,0.333387390209
39277,4302,10160,0.207362592079
39289,4303,1117,0.411630549463
39288,4303,2551,0.357027848212
39287,4303,4457,0.525507140499
39286,4303,7446,0.418402208247
39285,4303,9693,0.38458745646
39284,4303,10516,0.322437175435
39292,4304,1003,0.363039040678
39291,4304,3268,0.710020415205
39290,4304,6736,0.603385171292
39297,4305,2004,0.294378460826
39296,4305,6135,0.240197548378
39295,4305,8009,0.282181273261
39294,4305,8611,0.259525494136
39293,4305,9394,0.841823441387
39301,4306,2551,0.433140517929
39300,4306,2611,0.405026608072
39299,4306,7343,0.554872854549
39298,4306,8398,0.583488520681
39302,4307,11058,1.0
39308,4308,1883,0.573385870016
39307,4308,1886,0.41215802094
39306,4308,5065,0.47500484917
39305,4308,6576,0.306642310155
39304,4308,8801,0.340553138387
39303,4308,10160,0.256356893146
39321,4309,1003,0.108336014066
39320,4309,1635,0.287302249574
39319,4309,2804,0.256492414071
39318,4309,4391,0.216564817267
39317,4309,4628,0.259494368633
39316,4309,6455,0.41940738886
39315,4309,7381,0.163750190795
39314,4309,8830,0.198221207318
39313,4309,9950,0.445639886738
39312,4309,10160,0.130432952543
39311,4309,10215,0.291735521735
39310,4309,10757,0.285913664317
39309,4309,10758,0.31815481742
39343,4310,486,0.225071383558
39342,4310,2004,0.127528501844
39341,4310,2046,0.225071383558
39340,4310,2047,0.225071383558
39339,4310,2386,0.187373845551
39338,4310,2387,0.225071383558
39337,4310,2662,0.202105873429
39336,4310,2663,0.225071383558
39335,4310,3730,0.225071383558
39334,4310,9145,0.225071383558
39333,4310,9146,0.225071383558
39332,4310,9147,0.225071383558
39331,4310,9411,0.174570735546
39330,4310,9413,0.225071383558
39329,4310,9414,0.225071383558
39328,4310,10032,0.127022150024
39327,4310,10036,0.225071383558
39326,4310,10037,0.225071383558
39325,4310,10514,0.225071383558
39324,4310,10515,0.225071383558
39323,4310,10926,0.225071383558
39322,4310,10927,0.225071383558
39354,4311,1003,0.147255211009
39353,4311,2611,0.233888924612
39352,4311,2615,0.265864499498
39351,4311,3571,0.33532331565
39350,4311,3739,0.317335257921
39349,4311,3743,0.390514214031
39348,4311,4374,0.245319596284
39347,4311,6469,0.276596340289
39346,4311,6471,0.413338972005
39345,4311,7446,0.293120902492
39344,4311,9822,0.30631191512
39359,4312,4962,0.35756462144
39358,4312,4963,0.556702326115
39357,4312,5050,0.436902918372
39356,4312,5051,0.450627545335
39355,4312,10619,0.410220327257
39372,4313,1003,0.108236023326
39371,4313,2492,0.19444641692
39370,4313,2520,0.473863299562
39369,4313,3859,0.184153539209
39368,4313,4391,0.216364934739
39367,4313,5138,0.330327725409
39366,4313,6469,0.406609555401
39365,4313,6476,0.250141165677
39364,4313,6736,0.179892529885
39363,4313,7899,0.275829983476
39362,4313,8801,0.173111606737
39361,4313,8810,0.338090932628
39360,4313,10032,0.235516173231
39378,4314,985,0.445105314178
39377,4314,1003,0.196391084327
39376,4314,1647,0.427337176809
39375,4314,7676,0.355292308641
39374,4314,8398,0.449375627379
39373,4314,8399,0.50251732263
39386,4315,4016,0.390292724655
39385,4315,4304,0.480086895564
39384,4315,4657,0.287427199351
39383,4315,5476,0.462733031201
39382,4315,6228,0.305366530227
39381,4315,7419,0.24663604733
39380,4315,7446,0.349015375566
39379,4315,10160,0.211097415168
39393,4316,1003,0.311465745285
39392,4316,2520,0.340903567097
39391,4316,2804,0.368707495826
39390,4316,2805,0.453525274762
39389,4316,4559,0.507747336821
39388,4316,6630,0.256064250383
39387,4316,6937,0.348951567921
39403,4317,1003,0.1682400003
39402,4317,1036,0.458033196338
39401,4317,2135,0.235225495394
39400,4317,2551,0.285767938375
39399,4317,3200,0.264691113115
39398,4317,3215,0.311464130046
39397,4317,6736,0.279621500787
39396,4317,6956,0.25113778438
39395,4317,9923,0.416150601845
39394,4317,10708,0.378676064118
39410,4318,1708,0.31283523408
39409,4318,2633,0.442982199282
39408,4318,2819,0.329925568574
39407,4318,5334,0.459591293447
39406,4318,8611,0.303949403568
39405,4318,10490,0.432117645315
39404,4318,10861,0.326672542929
39411,4319,3780,1.0
39417,4320,1003,0.248789471895
39416,4320,6228,0.433296308982
39415,4320,7381,0.376045988416
39414,4320,9513,0.483423476912
39413,4320,10405,0.479162366811
39412,4320,10516,0.381644717107
39419,4321,7343,0.821294549079
39418,4321,7381,0.57050439407
39425,4322,860,0.619502023618
39424,4322,3260,0.42342951464
39423,4322,5919,0.264372819656
39422,4322,6397,0.461266741962
39421,4322,7381,0.287520010641
39420,4322,7419,0.267576040281
39435,4323,2256,0.290938570179
39434,4323,5006,0.239482275142
39433,4323,5007,0.30644820395
39432,4323,5846,0.375506434304
39431,4323,6736,0.208697763062
39430,4323,6771,0.446765476754
39429,4323,7319,0.35736640521
39428,4323,7516,0.226707647471
39427,4323,7519,0.331389352831
39426,4323,10619,0.301674076907
39465,4324,1117,0.237057835208
39464,4324,2135,0.0846232503315
39463,4324,3198,0.176260813982
39462,4324,3859,0.205955222439
39461,4324,4028,0.113045201658
39460,4324,4619,0.194273243067
39459,4324,5865,0.125900596911
39458,4324,5919,0.0841186433674
39457,4324,6225,0.321019002017
39456,4324,6362,0.135318229543
39455,4324,6576,0.0871637932441
39454,4324,6630,0.099518363619
39453,4324,6956,0.0903477557128
39452,4324,7343,0.131699303891
39451,4324,7676,0.109496089424
39450,4324,7876,0.516764958791
39449,4324,8092,0.106570834146
39448,4324,8131,0.173522869041
39447,4324,8238,0.135618654185
39446,4324,8398,0.138491244205
39445,4324,8400,0.116424819747
39444,4324,8756,0.133585158
39443,4324,8917,0.143705961617
39442,4324,9569,0.210446173961
39441,4324,9594,0.184717384354
39440,4324,10160,0.145740091898
39439,4324,10405,0.116569591387
39438,4324,10516,0.0928457070288
39437,4324,10826,0.264448600751
39436,4324,10840,0.153033667485
39471,4325,2551,0.289669194451
39470,4325,7419,0.479773409724
39469,4325,7424,0.509986830312
39468,4325,9229,0.388339126819
39467,4325,9230,0.454509006863
39466,4325,10516,0.261604570447
39475,4326,1003,0.229198677698
39474,4326,6070,0.510192559232
39473,4326,6071,0.662151820642
39472,4326,7343,0.498724859082
39477,4327,7343,0.874991512085
39476,4327,10160,0.48413825895
39485,4328,4028,0.310331581997
39484,4328,5919,0.230922421197
39483,4328,6228,0.289375264067
39482,4328,6433,0.476354818003
39481,4328,7446,0.330738330729
39480,4328,8325,0.397982062211
39479,4328,10501,0.454945969605
39478,4328,10516,0.254879948209
39493,4329,1003,0.115834043261
39492,4329,2611,0.367963885639
39491,4329,5919,0.160988148236
39490,4329,6446,0.228056374402
39489,4329,6520,0.270503356565
39488,4329,6576,0.166816024437
39487,4329,8557,0.768587815582
39486,4329,8560,0.285536823065
39503,4330,1003,0.130146362736
39502,4330,1722,0.253213562331
39501,4330,3200,0.204758592244
39500,4330,3615,0.242268399183
39499,4330,6490,0.276859345572
39498,4330,7302,0.273004131417
39497,4330,8223,0.350468100215
39496,4330,10160,0.470075657684
39495,4330,10216,0.346861788217
39494,4330,10243,0.450588827465
39510,4331,1119,0.428344194674
39509,4331,2611,0.296606164754
39508,4331,3200,0.293799659723
39507,4331,6228,0.325232681539
39506,4331,7412,0.443385414755
39505,4331,7916,0.403970531408
39504,4331,10708,0.420319735989
39514,4332,2400,0.410028791408
39513,4332,2419,0.659868586572
39512,4332,7343,0.521305640681
39511,4332,10063,0.353115091247
39525,4333,1003,0.279496010964
39524,4333,1083,0.376324139687
39523,4333,1952,0.28056178648
39522,4333,1954,0.281790517089
39521,4333,2804,0.330862304622
39520,4333,2805,0.406974144304
39519,4333,4657,0.229089422993
39518,4333,5919,0.194224184781
39517,4333,6092,0.400652417004
39516,4333,6630,0.229781083846
39515,4333,6956,0.208606778446
39599,4334,305,0.119218466904
39598,4334,306,0.119218466904
39597,4334,351,0.119218466904
39596,4334,352,0.119218466904
39595,4334,650,0.119218466904
39594,4334,651,0.119218466904
39593,4334,652,0.119218466904
39592,4334,860,0.10070184288
39591,4334,914,0.119218466904
39590,4334,947,0.119218466904
39589,4334,1003,0.0309210193838
39588,4334,1060,0.119218466904
39587,4334,1371,0.119218466904
39586,4334,1372,0.119218466904
39585,4334,1373,0.119218466904
39584,4334,1480,0.119218466904
39583,4334,1481,0.119218466904
39582,4334,2664,0.119218466904
39581,4334,2665,0.119218466904
39580,4334,2816,0.119218466904
39579,4334,2817,0.119218466904
39578,4334,2818,0.119218466904
39577,4334,2958,0.10463333008
39576,4334,2964,0.119218466904
39575,4334,2965,0.119218466904
39574,4334,3033,0.113835526862
39573,4334,3034,0.119218466904
39572,4334,3134,0.119218466904
39571,4334,3135,0.119218466904
39570,4334,3200,0.0972957563573
39569,4334,3205,0.119218466904
39568,4334,3206,0.119218466904
39567,4334,3207,0.0867939564099
39566,4334,3208,0.119218466904
39565,4334,3494,0.119218466904
39564,4334,3495,0.119218466904
39563,4334,3496,0.119218466904
39562,4334,3798,0.0924686876187
39561,4334,3803,0.119218466904
39560,4334,3804,0.119218466904
39559,4334,4387,0.119218466904
39558,4334,4388,0.119218466904
39557,4334,4645,0.119218466904
39556,4334,4646,0.119218466904
39555,4334,4647,0.119218466904
39554,4334,4715,0.119218466904
39553,4334,4716,0.119218466904
39552,4334,5205,0.119218466904
39551,4334,5206,0.119218466904
39550,4334,5453,0.119218466904
39549,4334,5454,0.119218466904
39548,4334,5731,0.119218466904
39547,4334,5732,0.119218466904
39546,4334,6401,0.119218466904
39545,4334,6402,0.119218466904
39544,4334,7257,0.119218466904
39543,4334,7258,0.119218466904
39542,4334,7381,0.0934744160066
39541,4334,7392,0.119218466904
39540,4334,7393,0.119218466904
39539,4334,7396,0.119218466904
39538,4334,7697,0.119218466904
39537,4334,7698,0.119218466904
39536,4334,8292,0.0828311743402
39535,4334,8293,0.119218466904
39534,4334,8294,0.119218466904
39533,4334,8412,0.119218466904
39532,4334,8413,0.119218466904
39531,4334,8414,0.119218466904
39530,4334,8872,0.119218466904
39529,4334,8873,0.119218466904
39528,4334,9463,0.119218466904
39527,4334,9464,0.119218466904
39526,4334,9654,0.119218466904
39603,4335,1865,0.33506840616
39602,4335,2916,0.585744988769
39601,4335,2917,0.624196033786
39600,4335,6135,0.393714722523
39612,4336,121,0.32871746851
39611,4336,1865,0.22962462672
39610,4336,1877,0.485854031439
39609,4336,1952,0.303885719374
39608,4336,1954,0.305216598002
39607,4336,4657,0.248134305747
39606,4336,5287,0.414456352072
39605,4336,6630,0.248883466417
39604,4336,6634,0.349816856915
39616,4337,1156,0.604180521048
39615,4337,7419,0.380966959567
39614,4337,7676,0.489962950603
39613,4337,9600,0.499766326138
39628,4338,1339,0.402912125601
39627,4338,2135,0.208069231617
39626,4338,3200,0.234133108868
39625,4338,3215,0.275506284327
39624,4338,4028,0.27795231399
39623,4338,5302,0.364383858555
39622,4338,5919,0.206828518422
39621,4338,7676,0.269225858167
39620,4338,9240,0.316009426268
39619,4338,9569,0.25871952177
39618,4338,9593,0.373434578945
39617,4338,10160,0.179170788278
39630,4339,6956,0.613073998865
39629,4339,8400,0.790025488143
39632,4340,2819,0.832766297089
39631,4340,5919,0.553624687341
39639,4341,1003,0.568379855985
39638,4341,2135,0.264894264063
39637,4341,4657,0.310582401038
39636,4341,6576,0.272846868607
39635,4341,6736,0.314889895516
39634,4341,8756,0.418158626375
39633,4341,9240,0.402313613396
39650,4342,985,0.268982948006
39649,4342,1430,0.272229655983
39648,4342,1433,0.393750891397
